,flow,volume,vortex,side_f,side_h1,PWG,meta
0,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
1,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
2,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
3,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
4,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
5,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
6,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
7,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
8,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
9,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
10,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
11,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
12,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
13,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
14,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
15,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
16,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
17,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
18,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
19,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
20,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
21,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
22,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
23,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
24,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
25,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
26,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
27,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
28,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
29,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
30,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
31,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
32,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
33,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
34,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
35,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
36,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
37,0.0,0.0,275.0,1500.0,5000.0,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
38,0.0,0.0,275.0,1500.0,5021.53320312,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
39,0.0,0.0,275.0,1500.0,5107.66601562,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
40,0.0,0.0,275.0,1500.0,5129.19921875,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
41,0.0,0.0,275.0,1500.0,5129.19921875,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
42,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
43,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
44,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
45,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
46,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
47,0.0,0.0,275.0,1500.0,5172.265625,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
48,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
49,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
50,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
51,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
52,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
53,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
54,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
55,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
56,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
57,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
58,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
59,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
60,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
61,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
62,0.0,0.0,275.0,1500.0,5086.1328125,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
63,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
64,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
65,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
66,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
67,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
68,0.0,0.0,275.0,1500.0,5150.73242188,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
69,0.0,0.0,275.0,1500.0,5236.86523438,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
70,0.0,0.0,275.0,1500.0,5258.3984375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
71,0.0,0.0,275.0,1500.0,5258.3984375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
72,0.0,0.0,275.0,1500.0,5193.79882812,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
73,0.0,0.0,275.0,1500.0,5172.265625,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
74,0.0,0.0,275.0,1500.0,5258.3984375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
75,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
76,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
77,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
78,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
79,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
80,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
81,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
82,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
83,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
84,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
85,0.0,0.0,275.0,1500.0,5301.46484375,ATS24*16.0,Mouthpiece C (Yellow) - Downstream B (Green) - Sidestack C (Yellow)
